stid,region,admin,year,quarter,temp_b_adj,salinity_b_adj,pH_b_adj,DO_b_adj,COD_b_adj,NH3-N_b_adj,NO2-_b_adj,NO3-_b_adj,DIN_b_adj,TN_b_adj,DIP_b_adj,TP_b_adj,SAS_b_adj,SS_b_adj,Chla_b_adj,time_num
CE2519,East,Samchuk,2019,1,-4.305,0.509,0.065,-0.200,0.065,0.676,2.415,48.653,51.760,90.614,8.405,6.276,122.973,-4.042,-1.435,2019.000
CE2519,East,Samchuk,2019,2,-5.761,0.173,-0.076,0.471,-0.303,19.074,-0.829,11.571,29.823,27.719,4.892,15.510,40.342,6.097,0.844,2019.250
CE2519,East,Samchuk,2019,3,7.079,-0.297,-0.026,-0.529,0.697,-5.346,-1.919,-42.819,-50.067,-64.991,-6.988,-6.900,-55.368,5.147,0.074,2019.500
CE2519,East,Samchuk,2019,4,4.159,-0.747,-0.086,-0.529,-0.593,-0.346,2.741,-20.349,-17.937,-31.871,-4.748,-4.050,16.402,1.197,0.494,2019.750
CE2519,East,Samchuk,2020,1,-1.481,0.433,0.008,-0.387,0.289,-3.261,0.803,29.692,27.247,43.559,4.004,6.197,36.513,-3.462,-0.842,2020.000
CE2519,East,Samchuk,2020,2,-0.981,0.263,0.048,1.463,-0.291,-2.051,-1.717,-27.438,-31.183,-6.791,-5.266,3.557,-25.247,4.038,4.758,2020.250
CE2519,East,Samchuk,2020,3,5.312,-0.769,-0.048,0.157,-0.143,-3.322,-2.321,-24.403,-30.031,0.437,-6.261,-5.714,-92.087,-1.352,-0.618,2020.500
CE2519,East,Samchuk,2020,4,1.372,-0.300,0.088,-0.506,0.615,-2.847,0.377,-23.064,-25.516,-19.234,-5.092,-1.691,-103.558,-3.193,0.078,2020.750
CE2519,East,Samchuk,2021,1,-3.091,0.553,0.078,0.373,-0.521,-3.171,0.913,14.932,12.697,35.959,7.034,3.067,115.053,1.488,-0.852,2021.000
CE2519,East,Samchuk,2021,2,-3.121,0.373,0.178,1.763,0.949,-4.411,-0.737,-27.238,-32.363,-56.741,-6.906,0.197,-150.727,-1.212,0.638,2021.250
CE2519,East,Samchuk,2021,3,6.559,0.002,0.010,-3.412,1.355,13.439,-2.262,-50.740,-39.552,-63.561,-8.110,-1.357,-145.029,2.607,-0.209,2021.500
CE2519,East,Samchuk,2021,4,3.254,-0.152,0.001,-1.113,-0.337,-2.009,0.222,4.112,2.345,-13.386,-1.217,0.009,65.642,-2.883,0.531,2021.750
CE2519,East,Samchuk,2022,1,-3.846,0.237,0.017,0.604,1.321,-2.224,0.570,56.510,54.870,-22.846,6.361,5.382,100.952,-1.973,-0.333,2022.000
CE2519,East,Samchuk,2022,2,-6.661,1.922,-0.210,0.068,-0.085,-2.761,0.138,123.060,120.448,33.419,16.250,21.143,191.911,-1.193,-0.389,2022.250
CE2519,East,Samchuk,2022,3,1.864,0.118,-0.039,-0.983,0.193,3.551,-1.068,-18.688,-16.185,-4.176,-2.417,-3.341,9.932,-3.133,-1.079,2022.500
CE2519,East,Samchuk,2022,4,-1.511,0.102,-0.120,-2.532,0.985,-2.461,3.338,149.360,150.148,95.919,25.050,22.643,344.511,3.007,-0.509,2022.750
CE2519,East,Samchuk,2023,1,-2.196,0.257,0.127,0.304,0.061,-0.934,1.630,35.160,35.860,-13.946,5.411,4.332,105.732,-1.873,-0.143,2023.000
CE2519,East,Samchuk,2023,2,-4.396,0.198,-0.079,-0.303,1.003,4.441,1.382,69.362,75.215,102.394,11.213,19.629,176.582,-1.933,5.411,2023.250
CE2519,East,Samchuk,2023,3,1.724,-0.602,-0.079,0.277,-0.137,-3.859,-1.818,-35.988,-41.635,-53.156,-6.547,-7.901,-113.778,-2.983,-0.979,2023.500
CE2519,East,Samchuk,2023,4,1.784,-0.232,-0.029,-0.753,-0.677,3.931,2.072,13.172,19.185,-26.566,1.643,-2.131,62.512,-5.633,-0.569,2023.750
CE2519,East,Samchuk,2024,1,-8.861,-0.087,-0.096,1.271,0.577,-4.276,-0.469,71.961,67.233,-1.711,10.032,4.600,126.802,1.447,-0.546,2024.000
CE2519,East,Samchuk,2024,2,0.824,0.158,0.051,0.647,-0.277,16.051,-2.358,-34.948,-21.235,-41.856,-6.207,-6.781,-139.148,1.167,0.951,2024.250
CE2519,East,Samchuk,2024,3,1.469,-0.047,-0.022,0.363,0.339,-4.221,-1.427,-29.068,-34.693,-37.131,-4.026,-6.643,-44.767,6.138,-0.322,2024.500
CE2519,East,Samchuk,2024,4,4.624,-0.982,0.021,-0.783,-0.547,0.081,3.122,-8.138,-4.925,-34.576,-2.667,-6.631,41.652,-2.433,-0.579,2024.750
CE2522,East,Donghae,2014,1,-5.034,0.342,0.044,0.290,-0.664,-4.496,0.979,31.948,28.530,161.583,1.477,1.172,92.595,-1.131,-0.104,2014.000
CE2522,East,Donghae,2014,2,-0.299,0.149,0.053,0.556,-0.919,-0.828,-2.582,-63.413,-66.820,49.719,1.666,-4.850,-174.108,-1.330,0.751,2014.250
CE2522,East,Donghae,2014,3,-0.762,0.201,0.060,1.522,0.027,-5.540,-2.374,-50.605,-58.520,-12.172,-8.127,-9.302,-112.739,-3.464,-0.712,2014.500
CE2522,East,Donghae,2014,4,5.771,-0.491,-0.007,-0.764,-0.129,-1.028,-2.382,-54.413,-57.920,34.219,-9.934,-11.750,-144.408,-4.130,1.671,2014.750
CE2522,East,Donghae,2015,1,-6.230,0.180,-0.044,1.144,-0.771,-2.584,0.772,23.541,21.730,69.874,0.970,-0.776,43.926,-4.297,-0.291,2015.000
CE2522,East,Donghae,2015,2,-7.602,0.151,-0.030,1.932,-0.703,-4.040,-1.674,-30.105,-35.820,67.128,-3.927,-3.102,-104.639,-3.564,1.538,2015.250
CE2522,East,Donghae,2015,3,-1.017,-0.421,0.019,2.517,-0.377,-1.472,-2.535,-70.167,-74.270,78.564,-10.038,-6.124,-204.943,-3.264,-0.088,2015.500
CE2522,East,Donghae,2015,4,-1.442,-0.439,0.080,0.552,-0.463,4.660,1.326,-27.205,-21.220,4.628,-5.227,-7.102,-59.939,-2.964,0.128,2015.750
CE2522,East,Donghae,2016,1,-5.112,0.181,0.080,1.362,-0.113,6.060,1.426,37.795,45.280,95.828,1.973,-2.502,64.261,7.036,-0.532,2016.000
CE2522,East,Donghae,2016,2,-0.495,0.343,-0.132,0.218,-0.576,-3.452,-1.367,-37.198,-42.120,-13.362,-4.320,-3.254,-144.370,4.102,-0.085,2016.250
CE2522,East,Donghae,2016,3,-0.322,-0.249,-0.140,0.392,-0.053,3.460,-2.474,-49.005,-48.020,-44.272,-7.127,-5.602,-44.839,-0.764,0.528,2016.500
CE2522,East,Donghae,2016,4,0.738,-0.479,0.100,-0.558,-0.323,2.060,-0.074,-28.605,-26.620,-40.772,-3.527,-2.402,-32.739,0.136,-0.762,2016.750
CE2522,East,Donghae,2017,1,-1.232,0.541,0.130,-0.018,-0.203,-1.330,0.276,14.145,13.100,10.928,-0.047,4.598,11.991,-1.164,-0.422,2017.000
CE2522,East,Donghae,2017,2,-5.565,0.403,-0.052,-0.162,0.274,-4.382,0.663,63.872,60.150,76.238,8.970,8.246,157.810,-1.598,0.045,2017.250
CE2522,East,Donghae,2017,3,8.223,-0.261,-0.011,-1.383,-0.197,-5.752,-0.375,-50.537,-56.650,-42.596,-12.668,-8.334,-49.073,2.036,-0.368,2017.500
CE2522,East,Donghae,2017,4,2.928,-0.179,0.070,-0.908,-0.443,2.270,5.646,5.065,12.970,-16.712,8.693,1.278,50.941,-2.064,-0.472,2017.750
CE2522,East,Donghae,2018,1,-2.839,0.349,0.033,0.526,-0.339,-1.888,0.818,35.747,34.680,-6.311,6.416,2.660,47.862,2.970,-0.479,2018.000
CE2522,East,Donghae,2018,2,2.183,0.269,0.109,0.477,0.583,25.668,-2.595,-65.287,-42.210,-108.296,-12.818,-10.564,-193.383,-0.064,0.702,2018.250
CE2522,East,Donghae,2018,3,4.166,-0.248,-0.116,-1.100,0.316,-0.956,-2.121,-39.552,-42.630,-87.487,-7.823,-4.938,-121.185,7.669,-0.654,2018.500
CE2522,East,Donghae,2018,4,4.678,-0.369,0.150,-0.778,-0.313,-0.320,-1.064,-41.445,-42.830,-43.362,-9.037,-4.552,-26.459,-2.694,0.288,2018.750
CE2522,East,Donghae,2019,1,-3.075,0.533,0.118,-0.142,0.284,2.968,1.873,32.652,37.490,20.518,8.290,7.766,100.800,-0.598,-0.735,2019.000
CE2522,East,Donghae,2019,2,-5.629,0.159,-0.207,-0.934,0.931,3.512,0.198,90.407,94.120,73.729,19.396,13.140,270.182,1.920,-0.329,2019.250
CE2522,East,Donghae,2019,3,3.131,0.009,0.003,-0.534,-0.469,-0.548,0.158,-41.753,-42.140,-48.281,-1.064,-0.280,84.682,-1.100,0.041,2019.500
CE2522,East,Donghae,2019,4,5.921,-0.721,0.003,-0.714,-0.529,-1.058,2.528,-38.133,-36.660,-43.251,-7.264,-7.040,-21.608,-1.930,0.401,2019.750
CE2522,East,Donghae,2020,1,0.194,0.341,0.058,-0.322,0.378,-0.892,1.089,27.878,28.075,-9.929,2.711,6.011,58.234,0.069,-0.192,2020.000
CE2522,East,Donghae,2020,2,-2.359,0.169,-0.187,-0.254,-0.029,-1.988,1.248,66.697,65.960,44.689,9.756,13.140,106.042,-0.430,-0.319,2020.250
CE2522,East,Donghae,2020,3,4.772,-0.395,-0.024,0.734,0.411,5.136,-1.590,-19.871,-16.340,-4.273,-5.022,-5.126,-31.441,-1.231,-0.589,2020.500
CE2522,East,Donghae,2020,4,2.508,-0.249,0.110,-0.628,-0.443,-2.000,0.416,-28.845,-30.430,-49.422,-6.897,-4.082,-128.069,-2.564,0.318,2020.750
CE2522,East,Donghae,2021,1,-0.919,0.409,0.073,0.346,0.171,-5.878,0.758,69.977,64.860,2.529,7.556,0.800,86.222,-1.530,-0.259,2021.000
CE2522,East,Donghae,2021,2,-4.790,0.210,-0.004,-0.146,-0.231,-1.184,0.872,86.641,86.330,3.674,13.170,13.424,153.026,-1.197,0.969,2021.250
CE2522,East,Donghae,2021,3,7.254,-0.099,-0.002,0.048,1.198,-2.062,-2.301,-46.932,-51.295,-66.939,-6.469,-2.759,-145.466,5.769,-0.152,2021.500
CE2522,East,Donghae,2021,4,3.453,0.034,0.032,-2.274,0.062,-0.138,1.307,34.166,35.330,10.483,5.884,3.010,121.544,-1.114,-0.077,2021.750
CE2522,East,Donghae,2022,1,-1.764,0.117,0.061,0.421,1.086,-3.059,0.557,27.526,25.030,-14.845,1.555,2.227,19.788,5.170,-0.215,2022.000
CE2522,East,Donghae,2022,2,-5.800,0.160,-0.134,-0.426,-0.121,-5.584,-0.828,62.441,56.130,10.074,6.070,16.124,48.926,-1.197,-0.281,2022.250
CE2522,East,Donghae,2022,3,2.464,0.191,-0.072,-1.902,1.288,3.838,2.899,-3.932,2.905,5.701,5.971,5.161,144.644,-0.031,-0.692,2022.500
CE2522,East,Donghae,2022,4,1.641,0.149,-0.067,-2.644,-0.149,-2.628,2.518,110.887,110.780,72.719,16.866,14.450,244.992,5.170,-0.419,2022.750
CE2522,East,Donghae,2023,1,-2.012,0.311,0.170,0.482,0.067,-1.740,1.396,36.965,36.630,-18.372,6.003,3.008,89.381,-1.514,-0.132,2023.000
CE2522,East,Donghae,2023,2,-2.604,0.242,0.014,0.890,0.446,6.444,-0.371,7.708,13.780,26.523,2.637,11.712,-4.725,-0.731,0.226,2023.250
CE2522,East,Donghae,2023,3,0.990,-0.500,-0.154,0.994,0.949,-3.674,-2.158,-55.709,-61.540,-66.636,-8.580,-7.736,-110.344,-0.797,0.049,2023.500
CE2522,East,Donghae,2023,4,3.640,-0.220,0.046,-0.666,-0.551,3.676,1.812,-0.999,4.480,-47.206,-0.890,-4.016,21.736,2.103,0.089,2023.750
CE2522,East,Donghae,2024,1,-7.814,-0.018,-0.046,1.300,0.026,-0.096,-0.251,59.698,59.350,-1.427,7.907,3.432,96.605,-2.131,-0.504,2024.000
CE2522,East,Donghae,2024,2,0.813,0.324,0.092,0.546,0.382,-3.948,-1.993,-29.084,-35.030,-45.657,-4.626,-2.630,-93.716,6.936,1.373,2024.250
CE2522,East,Donghae,2024,3,4.566,-0.398,-0.276,0.550,0.256,3.664,-1.611,-40.372,-38.320,-61.237,-5.803,-8.938,-98.475,-0.081,-0.304,2024.500
CE2522,East,Donghae,2024,4,4.683,-0.736,-0.008,-0.534,-0.028,1.122,1.187,-12.584,-10.280,-26.537,-2.706,-3.590,-69.526,-0.414,1.053,2024.750
CE2527,East,Gangneung,2014,1,-4.989,0.338,0.051,0.354,-1.022,-5.798,1.169,19.933,15.302,127.337,-0.098,-2.147,76.505,-1.602,-0.136,2014.000
CE2527,East,Gangneung,2014,2,-0.835,0.438,0.043,1.142,-0.279,-2.870,-2.251,-41.599,-46.721,95.449,10.751,3.017,-141.585,0.351,1.467,2014.250
CE2527,East,Gangneung,2014,3,2.367,0.119,0.039,0.876,0.324,-5.826,-2.010,-60.635,-68.574,7.225,-8.048,-8.612,-89.905,-2.856,-0.139,2014.500
CE2527,East,Gangneung,2014,4,4.858,-0.202,-0.013,-0.977,-0.275,0.216,-2.241,-28.883,-31.009,17.693,-6.624,-9.615,-53.590,-3.425,0.020,2014.750
CE2527,East,Gangneung,2015,1,-3.371,0.109,-0.017,1.027,-0.662,-1.340,0.700,-10.619,-11.262,7.769,-2.723,-2.944,-30.410,-2.432,1.615,2015.000
CE2527,East,Gangneung,2015,2,-3.811,0.019,-0.117,0.657,-0.192,1.660,0.800,7.581,10.038,88.169,2.677,-0.244,36.290,-2.832,0.695,2015.250
CE2527,East,Gangneung,2015,3,3.037,-0.561,0.009,1.326,-0.326,2.674,-1.910,-60.535,-59.774,42.625,-8.348,-9.112,-162.605,-4.256,-1.119,2015.500
CE2527,East,Gangneung,2015,4,0.342,-0.442,0.039,0.220,-0.052,4.944,-0.161,-16.215,-11.433,8.705,-4.074,-7.650,-20.980,-4.372,-0.697,2015.750
CE2527,East,Gangneung,2016,1,-3.666,0.098,0.075,1.135,-0.499,7.288,1.180,9.749,18.214,53.181,-3.373,-1.279,52.300,-1.679,-0.613,2016.000
CE2527,East,Gangneung,2016,2,0.367,0.039,-0.211,-0.514,-0.156,0.774,-0.210,-31.735,-31.174,-1.875,-5.648,0.588,-87.005,7.144,-1.059,2016.250
CE2527,East,Gangneung,2016,3,0.268,-0.462,-0.183,0.473,-0.565,2.616,-1.341,-46.183,-44.909,-6.707,-8.324,-9.715,-53.390,-3.425,-0.830,2016.500
CE2527,East,Gangneung,2016,4,0.318,-0.532,0.137,-0.427,-0.595,-3.284,-1.341,-37.983,-42.609,-16.307,-5.824,-7.015,-105.690,-1.625,0.310,2016.750
CE2527,East,Gangneung,2017,1,-1.855,0.608,0.143,0.262,-0.609,-5.550,-0.241,14.461,8.669,15.579,0.721,3.657,-2.985,1.851,-0.943,2017.000
CE2527,East,Gangneung,2017,2,-3.975,0.478,-0.057,-0.208,-0.009,-6.130,1.639,62.551,58.049,43.349,8.341,6.117,122.285,-1.049,-0.373,2017.250
CE2527,East,Gangneung,2017,3,12.331,-0.892,0.011,-1.686,0.458,-6.538,-1.711,-50.047,-58.308,-60.043,-9.488,-10.317,-117.615,5.998,0.114,2017.500
CE2527,East,Gangneung,2017,4,2.415,-0.002,0.103,-0.578,0.121,4.670,3.739,1.591,9.999,-24.761,6.081,-0.653,20.475,-2.849,-0.423,2017.750
CE2527,East,Gangneung,2018,1,-9.051,0.518,-0.044,1.279,-0.205,-1.483,0.908,92.589,92.015,41.371,13.341,12.022,140.504,-1.845,-0.881,2018.000
CE2527,East,Gangneung,2018,2,1.674,0.288,0.115,-0.035,0.141,6.468,-2.090,-46.391,-42.016,-73.209,-9.833,-6.949,-136.090,-1.079,-0.283,2018.250
CE2527,East,Gangneung,2018,3,5.212,-0.282,-0.001,0.510,0.508,-1.326,-2.461,-36.215,-40.003,-68.905,-8.654,-6.280,-156.320,-1.572,-0.137,2018.500
CE2527,East,Gangneung,2018,4,-0.862,0.078,-0.003,-1.817,0.245,-3.444,0.629,48.307,45.491,70.183,8.926,11.305,149.370,-3.455,-0.720,2018.750
CE2527,East,Gangneung,2019,1,-4.779,0.308,0.021,-0.526,0.178,-1.758,0.359,40.643,39.242,61.337,10.132,15.013,104.065,-2.902,-0.976,2019.000
CE2527,East,Gangneung,2019,2,-5.145,0.398,-0.127,-1.368,0.401,5.650,-1.351,6.551,10.849,44.589,2.581,6.887,-37.535,2.351,-0.743,2019.250
CE2527,East,Gangneung,2019,3,0.726,0.353,0.008,0.045,-0.004,-5.730,-0.627,-10.903,-17.269,-32.557,-0.647,2.906,58.022,-0.284,0.491,2019.500
CE2527,East,Gangneung,2019,4,4.072,-0.512,0.029,-0.500,-0.402,-0.036,0.639,-20.655,-20.053,-13.865,-5.824,-3.460,-10.240,-1.922,0.253,2019.750
CE2527,East,Gangneung,2020,1,-0.089,0.358,0.051,-0.246,-0.102,-3.918,1.689,35.363,33.132,13.117,3.962,6.583,110.195,-2.152,-0.226,2020.000
CE2527,East,Gangneung,2020,2,1.338,0.218,0.057,1.843,0.605,-0.584,-1.191,-30.433,-32.209,-34.597,-5.794,2.065,-31.370,7.875,5.180,2020.250
CE2527,East,Gangneung,2020,3,7.192,-0.347,-0.015,0.397,0.033,-4.307,-2.466,-43.301,-50.075,-55.189,-9.176,-7.659,-100.118,-2.087,0.188,2020.500
CE2527,East,Gangneung,2020,4,2.938,-0.422,0.127,-0.147,-0.145,-4.054,-1.631,-40.923,-46.609,-51.827,-8.434,-5.005,-155.950,-1.175,4.280,2020.750
CE2527,East,Gangneung,2021,1,0.318,-0.101,0.044,-0.359,0.018,-5.622,2.421,51.349,48.133,-33.499,7.363,2.010,119.145,-1.162,-0.995,2021.000
CE2527,East,Gangneung,2021,2,1.969,0.169,0.123,0.027,0.238,4.160,0.400,-42.919,-38.362,-123.931,-4.223,1.956,-142.810,1.268,2.115,2021.250
CE2527,East,Gangneung,2021,3,1.462,0.228,-0.031,0.990,1.168,4.244,-2.361,-34.015,-32.133,-51.095,-2.224,-3.150,-96.870,0.728,-0.577,2021.500
CE2527,East,Gangneung,2021,4,5.618,-0.172,0.037,-1.447,-0.345,-6.074,1.229,0.627,-4.219,-54.447,-0.374,-6.865,36.530,18.525,-0.220,2021.750
CE2527,East,Gangneung,2022,1,-1.391,0.169,0.053,-0.203,1.228,1.160,1.100,38.881,41.238,-11.031,4.677,4.056,73.290,1.668,-0.765,2022.000
CE2527,East,Gangneung,2022,2,-5.599,0.218,-0.199,-0.606,-0.012,-0.098,-0.131,112.833,112.702,83.637,14.402,23.753,182.505,1.598,-0.536,2022.250
CE2527,East,Gangneung,2022,3,5.245,-0.492,-0.027,-0.648,1.201,-0.470,-2.251,-40.499,-43.121,-18.751,-7.749,-7.183,-116.385,6.451,-1.023,2022.500
CE2527,East,Gangneung,2022,4,4.518,0.038,0.037,-1.167,-0.075,-0.384,1.759,-7.483,-6.109,-34.207,-1.824,-2.815,-20.690,2.775,0.380,2022.750
CE2527,East,Gangneung,2023,1,-1.531,0.049,-0.027,-0.703,-0.102,1.990,2.060,78.051,82.108,24.709,14.437,9.116,191.800,-0.882,-1.065,2023.000
CE2527,East,Gangneung,2023,2,-4.935,0.308,-0.047,0.072,-0.059,6.740,0.219,50.241,57.199,35.849,9.521,14.787,228.605,-1.349,0.357,2023.250
CE2527,East,Gangneung,2023,3,2.641,-0.532,-0.109,0.074,0.448,-0.948,-1.921,-50.027,-52.898,-76.803,-7.538,-7.707,-79.275,-2.102,-0.756,2023.500
CE2527,East,Gangneung,2023,4,2.502,-0.022,-0.011,-0.790,-0.132,8.224,1.609,24.885,34.717,-6.655,3.946,1.040,83.060,-0.172,-0.167,2023.750
CE2527,East,Gangneung,2024,1,-8.768,0.088,-0.051,2.250,-0.452,-0.136,0.269,34.055,34.187,9.175,2.916,0.630,57.070,-2.272,0.213,2024.000
CE2527,East,Gangneung,2024,2,-3.219,0.208,-0.119,-0.116,-0.732,17.772,1.529,64.163,83.462,10.867,13.422,5.963,124.725,-0.152,-0.186,2024.250
CE2527,East,Gangneung,2024,3,-7.975,0.038,0.043,1.132,1.341,-3.810,-2.031,-41.049,-46.901,-72.331,-6.759,-8.373,-110.025,2.851,-0.513,2024.500
CE2527,East,Gangneung,2024,4,2.117,-0.312,0.012,-1.022,-0.648,0.281,7.878,34.853,43.004,20.687,3.425,1.274,92.709,-2.468,-0.574,2024.750
CE2529,East,Gangneung,2014,1,-4.810,0.310,0.045,0.828,-1.171,-7.120,0.767,20.268,13.919,140.264,-0.388,-0.891,75.157,-3.299,-0.398,2014.000
CE2529,East,Gangneung,2014,2,1.057,0.340,0.052,0.747,0.132,-2.195,-2.507,-57.301,-62.000,52.153,5.914,-1.442,-153.588,-1.690,1.169,2014.250
CE2529,East,Gangneung,2014,3,2.725,0.160,0.060,1.186,-0.725,-6.670,-2.480,-58.471,-67.620,-0.759,-8.684,-10.293,-82.433,-5.082,-0.764,2014.500
CE2529,East,Gangneung,2014,4,5.607,-0.180,0.012,-0.913,-0.258,-0.895,-1.807,-46.501,-49.200,-20.747,-9.086,-11.442,-79.788,-4.490,0.999,2014.750
CE2529,East,Gangneung,2015,1,-6.290,0.280,-0.015,1.618,-0.591,-3.420,0.167,4.368,1.019,33.564,-1.788,-1.591,-25.243,-3.199,1.372,2015.000
CE2529,East,Gangneung,2015,2,-6.730,0.210,-0.075,1.698,-0.931,-1.320,-0.533,1.968,0.119,79.364,0.912,-2.191,14.457,-3.799,0.442,2015.250
CE2529,East,Gangneung,2015,3,0.725,-0.520,0.040,2.356,-0.375,-3.970,-2.480,-59.271,-65.720,51.541,-8.684,-8.993,-161.633,-4.382,-0.554,2015.500
CE2529,East,Gangneung,2015,4,1.782,-0.549,0.037,0.039,-0.215,3.354,0.041,-31.062,-27.661,-5.524,-5.490,-7.940,-33.098,-3.507,-0.575,2015.750
CE2529,East,Gangneung,2016,1,-5.063,0.090,0.102,1.857,-0.848,5.505,-0.107,6.399,11.800,35.753,-2.786,-4.642,9.812,13.510,0.409,2016.000
CE2529,East,Gangneung,2016,2,-2.840,0.180,-0.235,0.238,-0.461,-1.020,-0.533,-15.532,-16.981,-3.236,-4.188,0.009,-67.243,-2.499,-0.938,2016.250
CE2529,East,Gangneung,2016,3,-1.435,-0.359,-0.120,0.770,-0.518,0.429,-1.185,-48.192,-48.942,-30.112,-7.591,-4.689,-63.453,-1.415,-0.172,2016.500
CE2529,East,Gangneung,2016,4,0.262,-0.539,0.147,-0.261,-0.685,-3.146,-1.259,-41.262,-45.761,-18.724,-5.890,-8.640,-103.998,2.693,-0.135,2016.750
CE2529,East,Gangneung,2017,1,-3.687,0.552,0.107,0.332,-0.688,-10.007,-0.454,21.537,11.087,60.703,2.793,7.635,16.962,0.609,-0.863,2017.000
CE2529,East,Gangneung,2017,2,-3.640,0.390,-0.075,-0.562,0.629,-7.150,-0.073,43.808,36.589,60.364,6.622,7.609,80.217,-0.699,-0.098,2017.250
CE2529,East,Gangneung,2017,3,13.492,-0.901,0.057,-1.874,0.389,-6.025,-2.264,-60.381,-68.669,-94.471,-11.812,-12.694,-130.578,2.627,0.073,2017.500
CE2529,East,Gangneung,2017,4,3.320,-0.020,0.095,-1.152,-0.041,11.560,4.847,6.738,23.149,-19.966,8.232,0.699,76.557,1.151,-0.558,2017.750
CE2529,East,Gangneung,2018,1,-5.673,0.390,-0.008,0.747,-0.148,-3.245,0.593,58.319,55.680,-12.287,9.334,8.348,107.152,-1.640,-0.671,2018.000
CE2529,East,Gangneung,2018,2,0.192,0.391,0.127,0.549,0.855,54.724,-2.359,-32.522,19.849,-73.704,-8.620,-6.160,-176.198,6.093,0.265,2018.250
CE2529,East,Gangneung,2018,3,2.510,-0.150,-0.135,0.338,0.859,1.350,-2.533,-50.132,-51.311,-98.076,-9.688,-6.621,-131.543,2.601,-0.628,2018.500
CE2529,East,Gangneung,2018,4,0.972,-0.099,0.087,-0.891,-0.405,-4.276,-0.639,-0.952,-5.861,10.296,-1.670,0.320,-3.858,1.663,0.225,2018.750
CE2529,East,Gangneung,2019,1,-4.920,0.350,0.085,-0.392,0.819,-7.710,1.597,62.358,56.249,-0.656,12.752,10.059,201.627,-3.099,-0.758,2019.000
CE2529,East,Gangneung,2019,2,-4.230,0.320,-0.145,-1.592,0.139,-7.690,0.727,64.018,57.059,39.194,11.612,10.399,160.467,0.101,-0.798,2019.250
CE2529,East,Gangneung,2019,3,6.230,-0.060,-0.215,-1.982,0.439,-1.040,-1.223,-42.702,-44.961,-57.306,-4.788,-1.201,-24.133,1.151,0.532,2019.500
CE2529,East,Gangneung,2019,4,5.852,-0.569,0.027,-0.781,-0.455,-3.516,1.581,-34.492,-36.421,-36.334,-6.700,-5.410,-8.258,-1.757,0.255,2019.750
CE2529,East,Gangneung,2020,1,-0.938,0.411,0.037,0.009,0.135,-1.576,2.231,41.568,42.229,24.286,5.890,7.360,127.402,-1.757,-0.495,2020.000
CE2529,East,Gangneung,2020,2,1.937,0.260,0.082,0.287,0.552,-6.445,0.933,-13.601,-19.110,-21.577,-2.696,3.358,10.022,0.410,2.139,2020.250
CE2529,East,Gangneung,2020,3,6.389,-0.494,-0.027,0.164,-0.071,1.272,-2.242,-47.227,-48.192,-47.978,-8.300,-7.284,-68.295,-1.411,-0.068,2020.500
CE2529,East,Gangneung,2020,4,2.315,-0.419,0.120,-0.190,0.012,-6.681,-1.725,-44.102,-52.512,-21.002,-8.141,-2.469,-159.533,-1.905,3.958,2020.750
CE2529,East,Gangneung,2021,1,-5.720,0.180,0.015,0.918,-0.091,-8.380,1.357,78.678,71.659,11.294,9.562,4.689,112.727,-0.599,-0.808,2021.000
CE2529,East,Gangneung,2021,2,-1.433,0.320,0.152,0.947,0.452,-7.595,-0.807,-41.701,-50.100,-78.847,-5.586,2.158,-169.788,-0.690,3.339,2021.250
CE2529,East,Gangneung,2021,3,2.549,0.146,-0.037,0.674,0.899,14.492,-2.422,-48.027,-35.952,20.382,-6.780,-5.984,-151.095,1.189,-0.448,2021.500
CE2529,East,Gangneung,2021,4,3.740,-0.038,-0.015,-1.359,-0.345,-10.232,2.663,22.727,15.157,-35.839,4.605,-1.846,106.897,-0.432,-0.396,2021.750
CE2529,East,Gangneung,2022,1,-4.680,0.370,0.025,0.618,0.139,-1.920,0.367,58.268,56.619,21.364,6.412,7.209,82.357,-1.499,-0.808,2022.000
CE2529,East,Gangneung,2022,2,-5.100,0.300,-0.095,0.068,0.199,2.780,-0.633,88.468,90.619,44.464,11.112,20.409,135.757,5.901,-0.338,2022.250
CE2529,East,Gangneung,2022,3,6.647,-0.550,-0.008,-0.973,1.552,-0.995,-2.307,-56.801,-60.100,-43.247,-9.886,-9.242,-130.588,4.610,-0.931,2022.500
CE2529,East,Gangneung,2022,4,3.927,0.010,-0.018,-2.123,-0.058,1.605,3.893,30.699,36.200,81.353,5.714,16.558,68.812,3.010,-0.261,2022.750
CE2529,East,Gangneung,2023,1,-2.245,0.250,0.010,-0.244,-0.435,3.460,1.200,70.229,74.890,12.211,9.906,6.767,161.917,0.018,-0.764,2023.000
CE2529,East,Gangneung,2023,2,-3.863,0.250,-0.008,-0.293,0.272,16.465,-0.057,67.699,84.110,62.383,13.914,13.928,137.312,-0.890,-0.241,2023.250
CE2529,East,Gangneung,2023,3,2.510,-0.500,-0.115,-2.632,0.349,-3.900,-2.343,-53.072,-59.311,-76.836,-8.478,-8.081,-85.823,-0.549,-0.578,2023.500
CE2529,East,Gangneung,2023,4,1.943,-0.078,-0.013,-0.408,-0.638,3.503,1.526,15.367,20.407,2.063,3.293,-0.575,63.282,-0.341,0.347,2023.750
